id,provider,vehicleType,datetime_start,datetime_end,longitude_start,latitude_start,longitude_end,latitude_end
YmlrZTo6Y2FsbGFiaWtlOjoxODM5ODM=,callabike,bicycle,2019-10-08 20:13:08+02:00,2019-10-08 20:23:08+02:00,13.465812,52.51461,13.46911,52.512424
YmlrZTo6Y2FsbGFiaWtlOjoxNzc5MzI=,callabike,bicycle,2020-02-21 08:18:08+01:00,2020-02-21 10:08:08+01:00,13.400196,52.49035600000001,13.387736,52.49054
14508nextbike,nextbike,bycicle,2019-11-20 13:45:00+01:00,2019-11-20 14:00:00+01:00,13.38914233,52.49952722,13.382023572921751,52.504490144666576
13546nextbike,nextbike,bycicle,2019-10-22 17:27:00+02:00,2019-10-22 17:49:00+02:00,13.39267953,52.52808555,13.432466,52.502323
14977nextbike,nextbike,bycicle,2019-11-07 11:06:00+01:00,2019-11-07 11:27:00+01:00,13.37661143,52.51206608,13.41756286,52.51532641
YmlrZTo6Y2FsbGFiaWtlOjoxNzc5NzU=,callabike,bicycle,2019-10-13 09:43:08+02:00,2019-10-13 10:18:07+02:00,13.373884,52.509373,13.3902855,52.48955
15293nextbike,nextbike,bycicle,2019-12-17 15:20:00+01:00,2019-12-17 15:48:00+01:00,13.41621332,52.51809352,13.376144170761108,52.50992982659496
YmlrZTo6Y2FsbGFiaWtlOjoxNzgxNTc=,callabike,bicycle,2019-10-23 08:28:09+02:00,2019-10-23 08:53:08+02:00,13.315229,52.496315,13.326543,52.51309200000001
13468nextbike,nextbike,bycicle,2019-12-17 14:47:00+01:00,2019-12-17 15:22:00+01:00,13.39667932,52.5151203,13.41215257,52.52864652
14007nextbike,nextbike,bycicle,2019-12-01 16:07:00+01:00,2019-12-01 16:28:00+01:00,13.39322992,52.51403691,13.385470000000002,52.499681
YmlrZTo6Y2FsbGFiaWtlOjoxODM5MDg=,callabike,bicycle,2020-02-19 21:38:08+01:00,2020-02-19 21:58:08+01:00,13.455922,52.511986,13.437629,52.49963399999999
14841nextbike,nextbike,bycicle,2019-11-30 22:17:00+01:00,2019-12-01 00:55:00+01:00,13.4077774,52.50304739999999,13.42924043,52.48762758
15921nextbike,nextbike,bycicle,2019-10-22 08:31:00+02:00,2019-10-22 08:59:00+02:00,13.33668477,52.51372833,13.3230669,52.51717160000001
16366nextbike,nextbike,bycicle,2019-10-28 13:07:00+01:00,2019-10-28 13:28:00+01:00,13.3199303,52.5197358,13.33668477,52.51372833
14825nextbike,nextbike,bycicle,2019-10-05 15:33:00+02:00,2019-10-05 16:08:00+02:00,13.376052975654602,52.50807531679524,13.325082,52.502861
13802nextbike,nextbike,bycicle,2019-11-24 19:44:00+01:00,2019-11-24 19:54:00+01:00,13.30529153,52.51250098,13.292486071586609,52.51794772181512
YmlrZTo6Y2FsbGFiaWtlOjoxNzY4NTc=,callabike,bicycle,2020-02-06 14:18:08+01:00,2020-02-06 14:28:08+01:00,13.3804035,52.512314,13.380844,52.51107
14222nextbike,nextbike,bycicle,2019-10-09 17:54:00+02:00,2019-10-09 18:15:00+02:00,13.3810186,52.5098147,13.393425099999998,52.5132849
15925nextbike,nextbike,bycicle,2019-12-14 10:31:00+01:00,2019-12-14 10:58:00+01:00,13.43363778,52.53117216,13.381925400000002,52.50460103
13706nextbike,nextbike,bycicle,2019-11-11 16:53:00+01:00,2019-11-11 17:06:00+01:00,13.432277,52.51518100000001,13.467607498168944,52.5045554509631
YmlrZTo6Y2FsbGFiaWtlOjoxNzYzMjE=,callabike,bicycle,2020-01-05 01:58:07+01:00,2020-01-05 02:28:07+01:00,13.393722,52.537262,13.432572,52.530422
YmlrZTo6Y2FsbGFiaWtlOjoxNzU3ODQ=,callabike,bicycle,2019-12-10 11:23:09+01:00,2019-12-10 12:03:08+01:00,13.326899,52.52214,13.306438,52.502075
15251nextbike,nextbike,bycicle,2020-01-18 14:57:00+01:00,2020-01-18 15:22:00+01:00,13.37661143,52.51206608,13.317568,52.512023
13985nextbike,nextbike,bycicle,2019-12-11 20:59:00+01:00,2019-12-11 22:01:00+01:00,13.30705173,52.5175691,13.435248,52.481728
14793nextbike,nextbike,bycicle,2019-10-29 17:55:00+01:00,2019-10-29 18:23:00+01:00,13.39027414,52.50942053,13.387457728385924,52.5491272052606
13458nextbike,nextbike,bycicle,2020-01-02 14:33:00+01:00,2020-01-02 15:03:00+01:00,13.37030557,52.52419455,13.37083197,52.52373463
YmlrZTo6Y2FsbGFiaWtlOjoxNzY2MzY=,callabike,bicycle,2019-10-10 13:48:09+02:00,2019-10-10 14:03:07+02:00,13.385436,52.5211,13.373472,52.527836
14201nextbike,nextbike,bycicle,2019-11-09 12:38:00+01:00,2019-11-09 12:55:00+01:00,13.416246,52.50195,13.430847,52.467995
14076nextbike,nextbike,bycicle,2019-11-29 15:54:00+01:00,2019-11-29 15:59:00+01:00,13.36334665,52.50733948,13.376144170761108,52.50992982659496
YmlrZTo6Y2FsbGFiaWtlOjoxNzgxNDI=,callabike,bicycle,2019-11-28 12:38:09+01:00,2019-11-28 14:13:30+01:00,13.403294,52.522053,13.403303,52.51929000000001
14805nextbike,nextbike,bycicle,2019-10-08 10:28:00+02:00,2019-10-08 10:53:00+02:00,13.3766914,52.5095285,13.325738500000002,52.5092945
YmlrZTo6Y2FsbGFiaWtlOjoxNzU2NzE=,callabike,bicycle,2020-01-20 09:43:11+01:00,2020-01-20 10:38:26+01:00,13.302697,52.505196,13.29425,52.50672
YmlrZTo6Y2FsbGFiaWtlOjoxNzcxMzQ=,callabike,bicycle,2019-10-09 23:38:08+02:00,2019-10-09 23:58:08+02:00,13.405243,52.51483,13.388928,52.514862
YmlrZTo6Y2FsbGFiaWtlOjoxNzc4NDU=,callabike,bicycle,2019-12-23 03:13:08+01:00,2019-12-23 03:18:07+01:00,13.3672,52.523895,13.368609,52.524357
13666nextbike,nextbike,bycicle,2019-10-09 10:44:00+02:00,2019-10-09 11:18:00+02:00,13.411227464675903,52.52384921143806,13.45367482,52.50807182
YmlrZTo6Y2FsbGFiaWtlOjoxNzU3OTc=,callabike,bicycle,2020-02-11 16:53:07+01:00,2020-02-11 17:13:08+01:00,13.309211,52.507553,13.302842000000002,52.49869
16263nextbike,nextbike,bycicle,2019-10-21 11:01:00+02:00,2019-10-21 11:38:00+02:00,13.327885,52.505247,13.318022199999998,52.489208700000006
13290nextbike,nextbike,bycicle,2019-10-22 19:53:00+02:00,2019-10-22 20:13:00+02:00,13.449569,52.507848,13.4108542,52.5114085
15142nextbike,nextbike,bycicle,2019-11-25 08:25:00+01:00,2019-11-25 08:32:00+01:00,13.36960035,52.54379255,13.35240969,52.54626507
15822nextbike,nextbike,bycicle,2019-10-27 12:56:00+01:00,2019-10-27 14:04:00+01:00,13.4331725,52.53616070000001,13.3311068,52.50679720000001
14003nextbike,nextbike,bycicle,2019-10-30 17:52:00+01:00,2019-10-30 18:18:00+01:00,13.38111172,52.51623067,13.43228515,52.53623124
15011nextbike,nextbike,bycicle,2020-01-06 09:18:00+01:00,2020-01-06 09:41:00+01:00,13.387457728385924,52.5491272052606,13.41138057,52.51289737
14173nextbike,nextbike,bycicle,2019-12-18 23:59:00+01:00,2019-12-19 00:02:00+01:00,13.434429500000002,52.48184455,13.44909293,52.47556335
14434nextbike,nextbike,bycicle,2019-12-11 16:27:00+01:00,2019-12-11 16:35:00+01:00,13.32185122,52.52287522,13.33668477,52.51372833
YmlrZTo6Y2FsbGFiaWtlOjoxODQxMTU=,callabike,bicycle,2020-01-27 17:08:10+01:00,2020-01-27 17:23:40+01:00,13.391121,52.51224000000001,13.388718,52.51811
16154nextbike,nextbike,bycicle,2019-10-18 16:07:00+02:00,2019-10-18 16:38:00+02:00,13.38111172,52.51623067,13.426178,52.499013
YmlrZTo6Y2FsbGFiaWtlOjoxNzcwOTY=,callabike,bicycle,2020-02-10 17:08:26+01:00,2020-02-10 17:18:10+01:00,13.374313,52.506275,13.358432,52.508453
14300nextbike,nextbike,bycicle,2020-01-18 13:56:00+01:00,2020-01-18 14:01:00+01:00,13.374248,52.500348,13.3841435,52.49585665
14745nextbike,nextbike,bycicle,2020-01-19 18:39:00+01:00,2020-01-19 18:46:00+01:00,13.405197858810425,52.52968463945157,13.390120499999998,52.5293287
13365nextbike,nextbike,bycicle,2019-11-15 20:19:00+01:00,2019-11-15 20:30:00+01:00,13.42236627,52.53972843,13.44708387,52.52596912
13771nextbike,nextbike,bycicle,2019-10-08 14:56:00+02:00,2019-10-08 15:07:00+02:00,13.36336658,52.50720097,13.376144170761108,52.50992982659496
13679nextbike,nextbike,bycicle,2019-10-17 12:04:00+02:00,2019-10-17 14:35:00+02:00,13.38111172,52.51623067,13.39322992,52.51403691
16164nextbike,nextbike,bycicle,2019-11-26 16:31:00+01:00,2019-11-26 19:13:00+01:00,13.37042032,52.5243164,13.32176778,52.50505627
13493nextbike,nextbike,bycicle,2020-01-17 22:42:00+01:00,2020-01-17 23:18:00+01:00,13.44867935,52.50547765,13.41469213,52.53666728
13793nextbike,nextbike,bycicle,2019-12-18 19:28:00+01:00,2019-12-18 19:50:00+01:00,13.451117000000002,52.521851,13.43256807,52.48692587
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ3NTM=,callabike,bicycle,2019-10-22 13:28:08+02:00,2019-10-22 16:28:08+02:00,13.331058,52.50655,13.334897,52.513348
16249nextbike,nextbike,bycicle,2020-01-11 19:20:00+01:00,2020-01-11 19:30:00+01:00,13.410793,52.504049,13.422074,52.492721
19985nextbike,nextbike,bycicle,2019-10-27 12:39:00+01:00,2019-10-27 14:32:00+01:00,13.4102553,52.53640229999999,13.3793842792511,52.5098090246421
YmlrZTo6Y2FsbGFiaWtlOjoxNzczMTA=,callabike,bicycle,2020-02-22 11:33:08+01:00,2020-02-22 11:58:07+01:00,13.387801,52.52121999999999,13.410417,52.54725
15828nextbike,nextbike,bycicle,2019-12-10 13:05:00+01:00,2019-12-10 14:24:00+01:00,13.39322992,52.51403691,13.40660874,52.53528922
15352nextbike,nextbike,bycicle,2019-10-14 19:32:00+02:00,2019-10-14 19:44:00+02:00,13.376144170761108,52.50992982659496,13.388975858688353,52.49408234671128
14054nextbike,nextbike,bycicle,2020-01-19 14:12:00+01:00,2020-01-19 14:23:00+01:00,13.404886722564695,52.540801790535575,13.387457728385924,52.5491272052606
13432nextbike,nextbike,bycicle,2019-12-05 10:59:00+01:00,2019-12-05 11:03:00+01:00,13.321883082389832,52.52282434147497,13.367207050323485,52.50823203896029
15219nextbike,nextbike,bycicle,2019-10-08 18:59:00+02:00,2019-10-08 19:13:00+02:00,13.449569,52.507848,13.451117000000002,52.521851
14296nextbike,nextbike,bycicle,2019-12-12 12:24:00+01:00,2019-12-12 12:31:00+01:00,13.39697964,52.51291714,13.410793,52.504049
14598nextbike,nextbike,bycicle,2019-11-25 17:26:00+01:00,2019-11-25 17:41:00+01:00,13.33194393,52.51607713,13.346522,52.52394200000001
13922nextbike,nextbike,bycicle,2019-12-08 15:17:00+01:00,2019-12-08 15:24:00+01:00,13.325082,52.502861,13.32137147,52.48847137
15387nextbike,nextbike,bycicle,2019-11-05 10:08:00+01:00,2019-11-05 10:19:00+01:00,13.385526,52.48451800000001,13.38078112,52.49952533
YmlrZTo6Y2FsbGFiaWtlOjoxNzc4Mzc=,callabike,bicycle,2019-12-10 08:23:11+01:00,2019-12-10 08:43:24+01:00,13.424139000000002,52.491596,13.397031,52.495335
16121nextbike,nextbike,bycicle,2019-10-13 00:53:00+02:00,2019-10-13 01:09:00+02:00,13.416977,52.5019883,13.39073273,52.52607072
16277nextbike,nextbike,bycicle,2020-01-13 08:07:00+01:00,2020-01-13 08:18:00+01:00,13.33668477,52.51372833,13.321883082389832,52.52282434147497
14316nextbike,nextbike,bycicle,2020-01-13 10:42:00+01:00,2020-01-13 10:50:00+01:00,13.33634432,52.51381133,13.32468333,52.52161957
14632nextbike,nextbike,bycicle,2019-11-15 10:06:00+01:00,2019-11-15 10:11:00+01:00,13.369701504707336,52.525898879631264,13.378890752792358,52.52858484458168
13985nextbike,nextbike,bycicle,2019-11-26 16:12:00+01:00,2019-11-26 16:20:00+01:00,13.35134833,52.50650767,13.35225524,52.50701419
15147nextbike,nextbike,bycicle,2019-11-13 12:23:00+01:00,2019-11-13 12:29:00+01:00,13.3793842792511,52.5098090246421,13.36866933,52.50714467
YmlrZTo6Y2FsbGFiaWtlOjoxNzczMjY=,callabike,bicycle,2019-10-05 11:08:08+02:00,2019-10-05 11:23:08+02:00,13.456504,52.51197,13.464382,52.509697
YmlrZTo6Y2FsbGFiaWtlOjoxNzgwMTg=,callabike,bicycle,2019-12-06 10:53:08+01:00,2019-12-06 11:13:12+01:00,13.319871,52.49619300000001,13.336107,52.501137
14102nextbike,nextbike,bycicle,2019-10-30 10:14:00+01:00,2019-10-30 10:33:00+01:00,13.4273391583,52.54509437189999,13.39241807,52.52366658
14142nextbike,nextbike,bycicle,2019-10-08 17:27:00+02:00,2019-10-08 17:54:00+02:00,13.325745199999998,52.51300079999999,13.3591382,52.5464995
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ3Nzc=,callabike,bicycle,2019-11-02 11:18:08+01:00,2019-11-02 11:33:08+01:00,13.38765,52.519703,13.387112,52.515278
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1NzE=,callabike,bicycle,2019-12-21 02:53:27+01:00,2019-12-21 03:08:07+01:00,13.426166,52.490234,13.433126,52.4842
13498nextbike,nextbike,bycicle,2019-10-16 08:12:00+02:00,2019-10-16 08:34:00+02:00,13.451117000000002,52.521851,13.426178,52.499013
15305nextbike,nextbike,bycicle,2019-10-06 15:43:00+02:00,2019-10-06 15:50:00+02:00,13.39713183,52.53668284,13.384094,52.53337797
16191nextbike,nextbike,bycicle,2019-10-25 14:46:00+02:00,2019-10-25 15:30:00+02:00,13.41756286,52.51532641,13.3800325,52.516477
13677nextbike,nextbike,bycicle,2019-11-07 16:07:00+01:00,2019-11-07 16:47:00+01:00,13.3686031,52.52425940000001,13.39267953,52.52808555
13492nextbike,nextbike,bycicle,2019-12-08 02:15:00+01:00,2019-12-08 02:48:00+01:00,13.36753963,52.49914803,13.296157,52.498323
14073nextbike,nextbike,bycicle,2019-12-10 13:07:00+01:00,2019-12-10 14:06:00+01:00,13.39322992,52.51403691,13.40161162,52.53747286
14892nextbike,nextbike,bycicle,2019-10-31 08:57:00+01:00,2019-10-31 09:05:00+01:00,13.432466,52.502323,13.43556497,52.49447320000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzgwNzc=,callabike,bicycle,2020-01-27 13:38:09+01:00,2020-01-27 13:53:07+01:00,13.445517,52.50558,13.459496,52.498684
YmlrZTo6Y2FsbGFiaWtlOjoxNzcwMzk=,callabike,bicycle,2020-02-14 13:48:07+01:00,2020-02-14 14:03:09+01:00,13.389081,52.514706,13.37015,52.50803000000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzc4Njc=,callabike,bicycle,2019-12-09 03:13:08+01:00,2019-12-09 03:18:08+01:00,13.342046,52.52772,13.342765,52.528114
14822nextbike,nextbike,bycicle,2019-12-11 12:50:00+01:00,2019-12-11 12:59:00+01:00,13.4451064471645,52.490201,13.4611430383352,52.493897
YmlrZTo6Y2FsbGFiaWtlOjoxODQxMTk=,callabike,bicycle,2019-10-11 13:38:08+02:00,2019-10-11 14:03:08+02:00,13.324976,52.51787,13.384018,52.502934
YmlrZTo6Y2FsbGFiaWtlOjoxNzcyNTE=,callabike,bicycle,2020-01-12 16:03:07+01:00,2020-01-12 16:33:09+01:00,13.395427,52.51421,13.453562,52.510433
15036nextbike,nextbike,bycicle,2020-01-06 09:45:00+01:00,2020-01-06 10:00:00+01:00,13.33013047,52.50691842,13.35029055,52.50850098
13127nextbike,nextbike,bycicle,2019-10-27 10:47:00+01:00,2019-10-27 12:22:00+01:00,13.41488878,52.53920628,13.41338127,52.54971425
16025nextbike,nextbike,bycicle,2019-12-11 18:26:00+01:00,2019-12-11 18:46:00+01:00,13.376052975654602,52.50807531679524,13.35240969,52.54626507
13976nextbike,nextbike,bycicle,2019-10-22 17:46:00+02:00,2019-10-22 18:14:00+02:00,13.378890752792358,52.52858484458168,13.433468341827393,52.50982208432867
14697nextbike,nextbike,bycicle,2019-10-17 13:06:00+02:00,2019-10-17 13:26:00+02:00,13.3941358,52.5124429,13.39267953,52.52808555
YmlrZTo6Y2FsbGFiaWtlOjoxNzU5NzY=,callabike,bicycle,2019-12-05 14:30:04+01:00,2019-12-05 14:58:11+01:00,13.395597,52.516186,13.421102,52.479774
YmlrZTo6Y2FsbGFiaWtlOjoxNzcxMzE=,callabike,bicycle,2019-11-04 16:53:09+01:00,2019-11-04 17:38:08+01:00,13.395198,52.514328000000006,13.427817999999998,52.492565
YmlrZTo6Y2FsbGFiaWtlOjoxNzQ4NDk=,callabike,bicycle,2020-01-19 01:38:11+01:00,2020-01-19 02:03:26+01:00,13.388874,52.527664,13.325574,52.52513
16315nextbike,nextbike,bycicle,2019-11-05 19:06:00+01:00,2019-11-05 19:31:00+01:00,13.33754548,52.51830818,13.39656578,52.5308382
13764nextbike,nextbike,bycicle,2019-12-05 14:34:00+01:00,2019-12-05 15:08:00+01:00,13.32520247,52.51799715,13.32403767,52.51670173
13602nextbike,nextbike,bycicle,2020-01-20 10:51:00+01:00,2020-01-20 11:19:00+01:00,13.45217268,52.50393127,13.386773000000002,52.49007099999999
YmlrZTo6Y2FsbGFiaWtlOjoxNzc0NzI=,callabike,bicycle,2020-02-08 03:13:10+01:00,2020-02-08 03:18:09+01:00,13.4581785,52.50877,13.458699,52.50925
16249nextbike,nextbike,bycicle,2020-01-07 11:04:00+01:00,2020-01-07 11:59:00+01:00,13.433468341827393,52.50982208432867,13.44927238,52.49280122
14127nextbike,nextbike,bycicle,2019-11-17 23:18:00+01:00,2019-11-17 23:32:00+01:00,13.38707008,52.52541078,13.359184,52.539696
14721nextbike,nextbike,bycicle,2019-10-27 14:34:00+01:00,2019-10-27 14:48:00+01:00,13.363730300000002,52.476086,13.36146638,52.49507073
YmlrZTo6Y2FsbGFiaWtlOjoxNzY4MTA=,callabike,bicycle,2020-03-11 16:23:09+01:00,2020-03-11 17:08:10+01:00,13.390063,52.51485400000001,13.447418,52.474186
16331nextbike,nextbike,bycicle,2019-10-07 17:36:00+02:00,2019-10-07 18:05:00+02:00,13.3682763,52.52271493,13.37590418,52.53639133
13995nextbike,nextbike,bycicle,2019-11-21 18:06:00+01:00,2019-11-21 18:11:00+01:00,13.328695499999998,52.5337629,13.333955,52.5304958
14585nextbike,nextbike,bycicle,2020-01-13 14:59:00+01:00,2020-01-13 16:21:00+01:00,13.32442042,52.51730627,13.326504000000002,52.513071
13692nextbike,nextbike,bycicle,2019-11-26 18:17:00+01:00,2019-11-26 18:51:00+01:00,13.33896995,52.52612805,13.30081668,52.53014207
15841nextbike,nextbike,bycicle,2019-10-06 13:57:00+02:00,2019-10-06 15:26:00+02:00,13.3889229,52.52428077,13.37083332,52.52404098
YmlrZTo6Y2FsbGFiaWtlOjoxNzczMDU=,callabike,bicycle,2020-03-02 03:13:07+01:00,2020-03-02 03:18:06+01:00,13.39366,52.506996,13.3931265,52.506325
YmlrZTo6Y2FsbGFiaWtlOjoxNzYyODc=,callabike,bicycle,2019-11-28 16:08:08+01:00,2019-11-28 16:23:08+01:00,13.350528,52.50650400000001,13.334393,52.51498
14654nextbike,nextbike,bycicle,2019-12-09 15:19:00+01:00,2019-12-09 15:33:00+01:00,13.3686031,52.52425940000001,13.36816695,52.52315767
YmlrZTo6Y2FsbGFiaWtlOjoxNzU5OTE=,callabike,bicycle,2019-10-10 11:28:08+02:00,2019-10-10 11:43:07+02:00,13.377197,52.52369300000001,13.381605,52.52695500000001
15292nextbike,nextbike,bycicle,2019-10-14 16:57:00+02:00,2019-10-14 17:11:00+02:00,13.322788,52.513434,13.3361687,52.5137853
15231nextbike,nextbike,bycicle,2019-10-10 07:44:00+02:00,2019-10-10 08:13:00+02:00,13.42759243,52.5356336,13.376052975654602,52.50807531679524
13252nextbike,nextbike,bycicle,2019-12-15 01:04:00+01:00,2019-12-15 01:13:00+01:00,13.41205392,52.52376122,13.392295,52.497474
14043nextbike,nextbike,bycicle,2019-11-20 09:15:00+01:00,2019-11-20 09:25:00+01:00,13.40378043,52.51375593,13.376052975654602,52.50807531679524
YmlrZTo6Y2FsbGFiaWtlOjoxNzgxNzM=,callabike,bicycle,2019-12-01 03:18:27+01:00,2019-12-01 03:23:10+01:00,13.390085,52.529675,13.390276,52.530132
15343nextbike,nextbike,bycicle,2019-12-23 13:34:00+01:00,2019-12-23 14:01:00+01:00,13.4457842,52.50312397,13.39448672,52.50242052
14497nextbike,nextbike,bycicle,2019-10-17 09:34:00+02:00,2019-10-17 10:11:00+02:00,13.404547400000002,52.5219593,13.38811728,52.52934848
13950nextbike,nextbike,bycicle,2019-10-11 12:23:00+02:00,2019-10-11 12:52:00+02:00,13.388694199999998,52.5093481,13.37661143,52.51206608
16013nextbike,nextbike,bycicle,2019-11-30 12:59:00+01:00,2019-11-30 13:19:00+01:00,13.39014333,52.50774788,13.37599128,52.51792737
YmlrZTo6Y2FsbGFiaWtlOjoxODQwOTk=,callabike,bicycle,2020-02-19 09:49:03+01:00,2020-02-19 10:03:18+01:00,13.43196,52.51057,13.43355,52.50523000000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzY1MTg=,callabike,bicycle,2019-10-08 22:28:07+02:00,2019-10-08 22:58:07+02:00,13.442012,52.51037,13.430151,52.49211999999999
YmlrZTo6Y2FsbGFiaWtlOjoxNzU1NDM=,callabike,bicycle,2019-10-26 14:53:09+02:00,2019-10-26 15:23:09+02:00,13.432483,52.504463,13.461112,52.51108000000001
14467nextbike,nextbike,bycicle,2019-12-12 15:17:00+01:00,2019-12-12 15:30:00+01:00,13.38250327,52.51673087,13.3647832,52.50196700000001
14454nextbike,nextbike,bycicle,2019-10-05 13:36:00+02:00,2019-10-05 14:07:00+02:00,13.36495683,52.50616823,13.4222179,52.50953810000001
14332nextbike,nextbike,bycicle,2019-11-07 09:19:00+01:00,2019-11-07 09:23:00+01:00,13.369701504707336,52.525898879631264,13.37009373,52.52799922
14075nextbike,nextbike,bycicle,2019-11-20 19:53:00+01:00,2019-11-20 20:28:00+01:00,13.317018,52.501951,13.38445122,52.52931845
15806nextbike,nextbike,bycicle,2019-12-05 16:29:00+01:00,2019-12-05 16:41:00+01:00,13.3897835,52.51197022,13.39419505,52.507273100000006
13360nextbike,nextbike,bycicle,2019-11-23 18:06:00+01:00,2019-11-23 18:14:00+01:00,13.45753125,52.50915138,13.46586623,52.50973492
YmlrZTo6Y2FsbGFiaWtlOjoxNzY5NDA=,callabike,bicycle,2019-12-29 10:03:23+01:00,2019-12-29 10:13:24+01:00,13.353764000000002,52.493816,13.358567,52.496223
YmlrZTo6Y2FsbGFiaWtlOjoxNzc0ODM=,callabike,bicycle,2019-12-05 18:43:19+01:00,2019-12-05 19:03:25+01:00,13.303663,52.503784,13.2874565,52.503365
13986nextbike,nextbike,bycicle,2019-10-20 14:00:00+02:00,2019-10-20 14:09:00+02:00,13.3334393,52.5180196,13.33668477,52.51372833
16127nextbike,nextbike,bycicle,2019-10-16 11:30:00+02:00,2019-10-16 11:52:00+02:00,13.3925342,52.51599182,13.39322992,52.51403691
15029nextbike,nextbike,bycicle,2019-12-17 16:24:00+01:00,2019-12-17 16:36:00+01:00,13.449569,52.507848,13.4370977,52.49295932
YmlrZTo6Y2FsbGFiaWtlOjoxNzU0OTg=,callabike,bicycle,2020-01-04 19:13:09+01:00,2020-01-04 21:23:08+01:00,13.302591,52.507866,13.467987,52.508835
14244nextbike,nextbike,bycicle,2019-12-19 14:36:00+01:00,2019-12-19 15:09:00+01:00,13.39322992,52.51403691,13.322675,52.48671
14003nextbike,nextbike,bycicle,2019-10-30 17:33:00+01:00,2019-10-30 17:50:00+01:00,13.333963751792908,52.5072884324783,13.38111172,52.51623067
YmlrZTo6Y2FsbGFiaWtlOjoxNzUyNTM=,callabike,bicycle,2019-12-13 14:43:10+01:00,2019-12-13 15:13:09+01:00,13.378659,52.5123,13.387863,52.52979000000001
14188nextbike,nextbike,bycicle,2019-10-16 07:14:00+02:00,2019-10-16 09:17:00+02:00,13.35516668,52.49153785,13.3686031,52.52425940000001
YmlrZTo6Y2FsbGFiaWtlOjoxNzgxOTc=,callabike,bicycle,2020-02-21 10:13:09+01:00,2020-02-21 10:28:08+01:00,13.373526763,52.506340328,13.387007,52.515324
14679nextbike,nextbike,bycicle,2019-12-09 18:59:00+01:00,2019-12-09 19:10:00+01:00,13.38460307,52.53849708,13.38301823,52.53056322
YmlrZTo6Y2FsbGFiaWtlOjoxNzUzMjk=,callabike,bicycle,2020-03-02 13:58:06+01:00,2020-03-02 16:28:08+01:00,13.394415,52.50753,13.37534,52.531055
YmlrZTo6Y2FsbGFiaWtlOjoxNzY0MDc=,callabike,bicycle,2020-03-02 09:13:07+01:00,2020-03-02 10:58:07+01:00,13.398058,52.508564,13.399503,52.50916700000001
13463nextbike,nextbike,bycicle,2019-10-28 13:45:00+01:00,2019-10-28 13:57:00+01:00,13.37827783,52.52919345,13.382217,52.5277073
13432nextbike,nextbike,bycicle,2019-11-16 01:31:00+01:00,2019-11-16 01:45:00+01:00,13.428912,52.49833167,13.42153643,52.4783786
YmlrZTo6Y2FsbGFiaWtlOjoxNzYzNDk=,callabike,bicycle,2019-10-13 09:43:08+02:00,2019-10-13 10:18:07+02:00,13.374285999999998,52.50989000000001,13.390257,52.489716
YmlrZTo6Y2FsbGFiaWtlOjoxNzUyMzc=,callabike,bicycle,2020-02-19 09:08:07+01:00,2020-02-19 09:23:08+01:00,13.422896,52.54492,13.404174,52.521954
15229nextbike,nextbike,bycicle,2019-11-05 15:35:00+01:00,2019-11-05 15:47:00+01:00,13.38351577,52.5424573,13.411549,52.53050500000001
